,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC2,AMY1,AMY2,CEN,EEC,EEC20,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,AMY-L9030,TCPI-L9150,Demanda,Date
6,06,0,0,0,0,0,0,0,0,0,0,33.901,22.501,0,51.282,16.65,0,25.467,25.495,0,32.8,18.216,12.989,12.209,0,17.487,1.7,38.6,0,0,0,0,0,0,19,6.1,47.2,-24.903,22.601,8.185,375.714,5/3/2012
7,07,0,0,0,0,0,0,0,0,0,0,35.601,22.501,0,51.652,16.576,0,25.439,25.495,0,23.2,20.328,16.325,15.149,0,17.87,1.57,38.9,0,0,0,0,0,0,19,5.95,47.2,-19.532,20.301,3.095,378.892,5/3/2012
8,08,0,0,0,0,0,10.869,0,0,0,0,39.401,22.401,52.341,50.394,16.576,0,25.439,25.495,0,30.57,19.272,8.121,9.393,0,18.458,1.529,39.3,0,0,0,0,0,0,18.5,5.76,47.2,-20.875,16.601,0.787,444.517,5/3/2012
9,09,0,0,0,0,0,10.877,0,0,35.431,0,39.001,22.801,54.775,50.912,16.65,0,25.439,25.495,0,31.6,17.424,19.018,21.616,0,17.514,1.62,32,0,0,0,0,0,0,18.8,5.52,47.2,-26.49,25.201,5.896,489.086,5/3/2012
10,10,0,0,0,0,0,10.76,28.451,0,35.042,0,37.301,20.501,50.515,50.838,16.65,0,25.745,25.495,0,32.5,19.14,19.264,20.262,0,14.575,1.88,38.9,0,0,0,0,0,0,18.8,5.37,47.2,-26.856,20.201,8.094,517.75,5/3/2012
11,11,0,0,0,0,0,10.745,28.952,22.785,34.067,0,38.801,22.601,54.337,50.69,16.724,0,25.69,25.495,0,32.9,18.876,11.444,12.346,0,14.848,1.83,38.7,0,0,0,0,0,0,19,5.29,47.2,-17.457,19.301,5.292,526.185,5/3/2012
12,12,0,0,0,0,0,10.54,28.157,24.428,34.151,0,37.001,22.501,54.559,51.43,16.65,0,25.662,25.495,0,31.2,19.404,11.43,12.305,0,15.696,1.8,38.6,0,0,0,0,0,0,18.5,5.21,47.2,7.691,4,-8.203,528.431,5/3/2012
13,13,0,0,0,0,0,10.511,27.833,23.284,39.996,0,35.801,22.501,54.473,50.394,16.724,0,25.662,25.578,0,32.4,13.992,11.649,12.62,0,0,1.89,38.8,0,0,0,0,0,0,18.8,5.13,47.2,-28.565,23.401,4.486,515.916,5/3/2012
14,14,0,0,0,0,0,10.262,27.685,23.897,38.688,0,36.501,21.401,53.962,51.356,16.206,0,25.467,25.773,0,32,19.668,10.938,11.95,0,14.616,1.7,38.9,0,0,0,0,0,0,18.8,5.05,47.2,-5.615,10.7,-3.314,530.249,5/3/2012
15,15,0,0,0,0,0,10.276,27.597,0,38.883,0,39.301,22.201,53.958,52.244,16.65,0,25.467,25.773,0,33,13.728,19.797,20.741,0,21.288,1.92,39,0,0,0,0,0,0,18.8,5.2,47.2,-24.537,22.301,1.886,533.374,5/3/2012
16,16,0,0,0,0,0,10.269,28.982,0,39.857,0,39.201,22.101,53.868,50.172,16.576,0,25.467,25.773,0,32.5,13.992,17.665,18.676,0,14.752,1.75,38.6,0,0,0,0,0,0,18.6,5.29,47.2,-24.415,23.201,5.585,516.92,5/3/2012
17,17,0,0,0,0,0,11.983,0,0,40.246,0,37.201,20.201,53.724,50.246,16.576,0,25.467,25.745,0,31.5,16.896,10.842,11.868,0,14.957,1.7,38.6,0,0,0,0,0,0,18.6,5.5,47.2,-19.898,17.801,3.882,477.267,5/3/2012
18,18,0,0,0,0,0,12.349,0,0,41.304,0,35.401,22.101,26.806,50.912,16.576,0,25.885,25.745,0,30.997,21.912,18.294,19.415,0,14.821,1.88,38.9,0,0,0,0,0,0,18.9,5.67,47.2,-47.243,21.501,13.294,487.519,5/3/2012
19,19,0,0,0,0,0,12.613,30.896,24.267,41.638,0,32.401,22.101,48.468,51.06,16.872,0,25.857,25.773,0,33,16.632,19.36,20.331,14.493,14.588,1.94,38.8,0,0,0,5.2,0,0,19,5.76,47.2,-1.831,3.8,-3.516,569.797,5/3/2012
20,20,0,0,0,0,0,12.415,30.572,12.73,41.053,0,37.201,22.101,54.009,51.06,16.502,0,25.857,25.773,0,33,18.216,14.069,14.903,15.409,15.108,1.83,38.6,0,0,0,0,0,0,19.2,5.76,47.2,-25.147,18.901,4.285,554.529,5/3/2012
21,21,0,0,0,0,0,12.547,0,0,41.053,0,37.301,22.201,51.807,50.764,16.65,0,25.857,25.773,0,31,20.724,13.618,14.616,15.545,15.559,1.71,39,0,0,0,0,0,0,19,5.84,47.2,-11.597,12.8,0,506.562,5/3/2012
22,22,0,0,0,0,0,12.444,0,0,0,0,39.401,22.201,10.562,50.764,16.65,0,25.857,25.718,0,32.345,17.556,13.782,14.192,16.708,15.586,1.74,38.617,0,0,0,0,0,0,19.1,6,47.2,-31.617,23.501,5.896,428.581,5/3/2012
23,23,0,0,0,0,0,0,0,0,0,0,36.801,22.001,0,50.838,16.576,0,25.885,25.3,0,30.6,16.632,12.838,13.795,0,16.653,1.68,38.6,0,0,0,0,0,0,19.2,5.9,47.2,-42.97,33.301,3.589,386.579,5/3/2012
0,00,0,0,0,0,0,0,0,0,0,0,35.901,22.001,0,51.948,17.168,0,25.885,25.3,0,33.782,18.084,11.717,12.729,0,0,1.811,38.797,0,0,0,0,0,0,20,6,47.2,-11.719,17.401,2.197,360.444,6/3/2012
1,01,0,0,0,0,0,0,0,0,0,0,37.401,22.001,0,50.912,16.724,0,25.328,25.69,0,33.917,17.292,12.114,13.043,0,0,1.67,39.087,0,0,0,0,0,0,20.1,6.15,29,-21.363,18.901,5.182,347.709,6/3/2012
2,02,0,0,0,0,0,0,0,0,0,0,38.101,22.201,0,50.69,16.428,0,25.968,25.69,0,32.906,14.652,13.891,14.821,0,0,1.89,38.347,0,0,0,0,0,0,19.9,6.23,19,-36.744,25.601,7.288,344.57,6/3/2012
3,03,0,0,0,0,0,0,0,0,0,0,36.801,21.701,0,47.477,0,0,25.968,25.69,0,34.074,18.612,16.092,17.241,0,0,1.116,38.667,0,0,0,0,0,0,20,6.3,29,-22.095,17.801,5.695,337.338,6/3/2012
4,04,0,0,0,0,0,0,0,0,0,0,39.201,20.001,0,51.208,16.502,0,25.996,25.69,0,31.491,17.556,13.002,14.041,0,0,1.74,39.027,0,0,0,0,0,0,20.2,6.3,29,-28.077,18.901,6.189,353.942,6/3/2012
5,05,0,0,0,0,0,0,0,0,0,0,39.101,20.101,0,51.282,16.428,0,25.996,25.3,0,30.413,19.008,15.942,17.063,0,0,2.241,39.097,0,0,0,0,0,0,20,6.23,47.2,-22.462,24.301,7.398,366.165,6/3/2012
6,06,0,0,0,0,0,0,0,0,0,0,39.401,20.201,0,51.43,16.502,0,25.996,25.3,0,34.074,15.972,17.022,17.952,0,16.831,1.854,38.248,0,0,0,0,0,0,20,6.3,47.2,-12.818,17.601,1.19,388.31,6/3/2012
7,07,0,0,0,0,0,12.386,0,0,0,0,39.401,20.001,0,50.986,16.502,0,25.996,25.662,0,32.143,17.292,10.733,11.703,0,14.766,1.96,37.428,0,0,0,0,0,0,20.2,6.15,47.2,-41.505,30.601,14.484,386.929,6/3/2012
8,08,0,0,0,0,0,9.58,0,0,39.3,0,39.401,20.201,0,51.356,16.502,0,25.996,25.662,0,31.896,14.916,20.194,21.151,0,20.194,7.383,22.478,0,0,0,0,0,0,20.4,6.1,47.2,-32.472,20.701,3.296,448.355,6/3/2012
9,09,0,0,0,0,0,10.847,0,0,38.827,0,39.201,22.201,54.101,51.43,16.724,0,25.996,25.662,0,31.469,15.576,16.393,17.145,15.491,15.381,9.044,8.489,0,0,0,0,0,0,19.8,5.76,47.2,-22.095,15.3,1.282,492.25,6/3/2012
10,10,0,0,0,0,0,9.551,0,22.495,37.324,0,39.101,22.401,55.238,51.134,16.576,0,25.885,25.662,0,33.041,18.876,18.553,19.565,14.643,14.342,9.044,8.56,0,0,0,0,0,0,19.7,5.52,47.2,-23.56,17.101,0.787,520.083,6/3/2012
11,11,0,0,0,0,0,10.899,27.656,22.785,38.827,0,38.401,22.601,55.144,51.282,16.28,0,25.718,25.606,0,32.053,16.632,20.987,21.657,14.848,14.506,0,8.489,0,0,0,0,0,0,19.1,5.44,47.2,-7.691,16.501,3.186,524.115,6/3/2012
12,12,0,0,0,0,0,10.584,14.282,23.188,41.332,0,38.701,21.901,54.491,51.43,16.354,0,25.718,25.606,0,30.256,17.292,18.129,19.196,0,15.081,6.697,8.69,0,0,0,0,0,0,20.2,5.21,47.2,-32.716,14.1,5.09,525.064,6/3/2012
13,13,0,0,0,0,0,10.533,0,24.364,41.694,0,36.201,22.001,54.569,51.356,16.724,0,25.718,25.606,0,31.806,19.404,17.377,18.444,0,15.368,6.416,21.998,0,0,0,0,0,0,19.7,5.33,47.2,-27.223,23.501,5.585,509.946,6/3/2012
14,14,0,0,0,0,0,10.562,27.833,24.267,38.716,0,39.201,22.401,54.651,51.43,16.354,0,25.718,25.606,0,30.391,16.632,18.95,19.647,0,0,6.416,22.008,0,0,0,0,0,0,19.3,5.36,47.2,-31.617,25.301,5.896,523.063,6/3/2012
15,15,0,0,0,0,0,10.503,28.304,24.203,38.632,0,38.901,22.301,54.233,51.726,16.724,0,25.718,25.606,0,31.918,17.16,7.055,8.012,0,15.094,0,38.208,0,0,0,0,0,0,19.5,5.28,47.2,-23.682,16.601,4.193,529.166,6/3/2012
16,16,0,0,0,0,0,10.474,0,23.832,38.215,0,37.101,22.401,54.333,50.912,16.28,0,25.801,25.634,0,31.109,16.896,13.973,14.834,0,14.629,0.967,34.728,0,0,0,0,0,0,19.8,5.36,47.2,-22.34,14.2,0.183,512.436,6/3/2012
17,17,0,0,0,0,0,11.558,0,0,40.302,0,39.201,20.201,40.241,51.208,16.576,0,25.495,25.69,0,31.828,18.348,9.229,9.994,0,14.26,2.233,38.087,0,0,0,0,0,0,18.4,5.61,47.2,-39.064,15.1,2.197,487.428,6/3/2012
18,18,0,0,0,0,0,12.671,0,0,41.721,0,39.501,22.201,33.71,51.578,16.65,0,26.052,25.69,0,31.648,17.82,11.457,12.373,0,15.231,2.698,39.227,0,0,0,0,0,0,18.8,5.69,47.2,-26.49,18.701,7.599,472.108,6/3/2012
19,19,0,0,0,0,0,12.342,30.366,24.026,42,0,39.401,22.301,55.028,51.726,16.576,0,26.052,25.69,0,32.12,18.348,16.448,17.227,0,16.01,2.488,38.678,0,0,0,0,0,0,18.9,5.84,47.2,-19.532,15.4,0,562.899,6/3/2012
20,20,0,0,0,0,0,0,30.985,8.299,0,6.864,39.101,22.301,0,2.072,0,0,25.857,25.634,0,0,0,14.123,15.231,15.723,16.325,0,36.797,0,0,0,0,0,0,19.2,5.58,47.2,0,11,-6.61,326.902,6/3/2012
21,21,0,0,0,0,0,12.561,15.077,0,40.747,0,39.401,22.401,19.106,50.912,16.798,0,25.773,25.495,0,28.414,16.5,15.231,16.393,0,15.709,1.292,37.937,0,0,0,0,0,0,19.1,6.15,47.2,-11.963,17.301,0,466.859,6/3/2012
22,22,0,0,0,0,0,12.605,0,0,28.696,0,37.401,22.201,0,51.8,16.724,0,25.773,25.495,0,33.76,18.348,6.289,7.178,0,14.916,2.347,38.718,0,0,0,0,0,0,19.2,5.99,47.2,-31.007,25.101,6.885,413.662,6/3/2012
23,23,0,0,0,0,0,6.409,0,0,0,0,39.301,22.301,0,52.244,16.65,0,25.606,25.495,0,32.749,19.536,10.104,10.897,0,0,2.162,39.037,0,0,0,0,0,0,19,6.15,47.2,-27.711,25.501,6.391,370.66,6/3/2012
0,00,0,0,0,0,0,0,0,0,0,0,39.401,22.201,0,50.616,16.65,0,25.606,25.495,0,30.705,15.972,10.623,11.485,0,0,2.241,39.198,0,0,0,0,0,0,19,6.15,37.6,-23.072,22.601,4.083,349.331,7/3/2012
1,01,0,0,0,0,0,0,0,0,0,0,39.501,22.301,0,50.32,16.28,0,25.244,25.495,0,33.648,20.724,11.006,11.963,0,0,2.153,38.678,0,0,0,0,0,0,19,6.3,28,0,10.1,-2.417,342.93,7/3/2012
2,02,0,0,0,0,0,0,0,0,0,0,39.201,20.301,0,50.838,16.798,0,25.634,25.411,0,31.087,19.008,7.205,7.998,0,0,1.89,38.617,0,0,0,0,0,0,19.3,6.23,28,-11.475,11.9,-1.007,338.1,7/3/2012
3,03,0,0,0,0,0,0,0,0,0,0,39.301,20.301,0,50.912,16.798,0,25.662,25.411,0,31.761,18.744,8.573,9.297,0,0,2.303,38.557,0,0,0,0,0,0,19.1,6.3,18,-9.766,10.6,-2.802,332.988,7/3/2012
4,04,0,0,0,0,0,0,0,0,0,0,39.401,20.301,0,47.5,16.333,0,25.662,25.411,0,31.918,21.252,11.539,12.51,0,0,2.206,38.127,0,0,0,0,0,0,19.3,6.3,18,-18.311,16.801,1.593,335.677,7/3/2012
5,05,0,0,0,0,0,0,0,0,0,0,39.301,20.301,0,51.282,17.02,0,26.024,25.217,0,31.536,19.8,13.905,14.725,0,0,2.145,39.117,0,0,0,0,0,0,19.2,6.3,47.2,-26.246,20.301,7.288,371.73,7/3/2012
6,06,0,0,0,0,0,0,0,0,0,0,39.301,20.401,0,50.986,16.872,0,25.968,25.495,0,31.806,19.272,18.157,19.196,0,15.956,2.013,39.328,0,0,0,0,0,0,19.1,6.3,47.2,-32.472,25.901,9.284,394.638,7/3/2012
7,07,0,0,0,0,0,0,0,0,0,0,39.201,20.301,0,50.69,16.724,0,25.912,25.495,0,32.367,19.008,10.952,11.909,14.793,14.684,2.672,38.237,0,0,0,0,0,0,19.1,6.23,47.2,-19.532,18.101,1.996,394.91,7/3/2012
8,08,0,0,0,0,0,10.811,0,0,0,0,39.301,18.201,33.392,50.468,16.576,0,25.857,25.439,0,29.29,15.84,18.184,19.21,14.834,14.78,0,35.567,0,0,0,0,0,0,19.1,6.22,47.2,-49.806,28.501,14.283,447.292,7/3/2012
9,09,0,0,0,0,0,11.14,0,22.624,0,0,39.201,18.201,54.073,50.912,16.798,0,25.857,25.439,0,31.334,17.16,14.93,15.997,16.557,16.202,1.09,35.897,0,0,0,0,0,0,18.6,5.84,47.2,-21.485,12.6,-.201,494.138,7/3/2012
10,10,0,0,16.675,0,0,11.14,29.306,22.914,0,0,39.201,20.201,36.128,44.844,14.726,0,25.606,25.439,0,30.997,18.744,14.164,15.272,15.915,15.477,1.362,35.217,0,0,0,5.2,0,0,18.6,5.67,47.2,-6.226,15.4,0,500.824,7/3/2012
11,11,16.863,0,16.858,0,0,11.126,29.482,23.123,0,0,38.801,21.901,36.357,44.474,14.8,0,25.69,25.606,0,28.144,17.028,18.717,19.51,0,14.725,0,37.948,0,0,0,5.2,0,0,18.5,5.67,47.2,-15.381,16.301,0,516.803,7/3/2012
12,12,16.765,0,16.504,0,0,10.174,26.978,21.19,0,0,38.101,22.301,36.017,50.912,16.428,0,25.69,25.606,0,31.199,17.028,16.954,18.034,20.796,20.536,0,2.23,0,0,0,5.2,0,0,19,5.52,47.2,-34.425,37.801,0,506.987,7/3/2012
13,13,16.821,0,16.602,0,0,10.313,25.771,23.558,0,0,33.201,19.101,36.06,50.986,16.428,0,25.69,25.606,0,31.828,16.104,17.323,18.389,17.336,18.731,0,2.23,0,0,0,5.2,0,0,19.3,5.3,47.2,-16.48,22.001,0,493.557,7/3/2012
14,14,0,0,16.468,18.287,0,10.196,25.476,23.816,0,0,39.201,22.201,36.095,50.764,16.576,0,25.69,25.606,0,30.099,15.972,18.69,19.825,0,14.602,0,27.269,0,0,0,5.2,0,0,18.8,5.45,47.2,-41.139,24.601,6.885,523.136,7/3/2012
15,15,0,0,16.736,18.641,0,10.525,25.947,24.316,0,0,39.301,22.201,37.133,51.282,16.946,0,25.662,25.606,0,31.806,16.236,10.282,11.143,0,15.573,0,38.967,0,0,0,5.2,0,0,20,5.44,47.2,-12.329,11.9,-2.307,518.879,7/3/2012
16,16,0,0,16.37,18.287,0,10.62,25.564,23.993,0,0,39.201,22.401,32.642,50.764,16.28,0,25.662,25.244,0,30.817,16.104,9.065,9.994,0,14.971,0,37.388,0,0,0,5.2,0,0,19.2,5.44,47.2,-33.204,18.901,3.992,512.718,7/3/2012
17,17,0,0,16.48,18.397,0,10.767,28.893,23.977,0,0,39.501,22.301,36.266,50.616,16.798,0,25.718,25.523,0,30.862,17.292,8.723,9.899,0,0,0,2.27,0,0,0,5.2,0,0,20.4,5.58,47.2,-13.55,14.2,1.282,460.731,7/3/2012
18,18,0,0,16.858,18.616,0,12.657,30.69,24.477,0,0,39.501,22.401,27.627,47.064,14.8,0,25.718,25.523,0,31.312,18.348,11.034,11.922,0,0,0,2.27,0,0,0,5.2,0,0,19.3,5.52,47.3,-21.485,19.601,5.896,454.126,7/3/2012
19,19,18.502,10.987,16.724,16.456,0,12.657,30.926,24.686,0,0,39.301,21.901,36.182,44.844,14.578,0,25.718,25.523,0,30.975,18.612,7.875,9.01,0,18.102,0,38.628,0,0,0,5.2,0,0,20.4,5.67,47.3,-1.465,6.2,-5.017,541.039,7/3/2012
20,20,18.348,0,16.553,0,0,12.371,30.425,24.106,0,0,39.301,22.301,35.748,50.246,16.576,0,25.718,25.523,0,29.919,11.748,13.372,13.946,0,14.206,0,38.537,0,0,0,5.2,0,0,19.5,5.84,47.3,-12.329,7.2,-3.003,524.916,7/3/2012
21,21,8.936,0,0,0,0,12.737,31.309,24.815,0,0,37.201,22.401,35.943,50.986,16.724,0,25.718,25.523,0,30.256,17.16,7.588,8.258,0,15.504,0,39.018,0,0,0,0,0,0,19.2,5.84,47.3,18.799,-1.5,-10.218,475.336,7/3/2012
22,22,0,0,0,0,0,12.679,0,0,0,0,37.301,22.501,16.947,50.838,16.724,0,25.718,25.523,0,31.267,17.028,13.686,14.766,0,16.42,0,38.947,0,0,0,0,0,0,18,6,47,-11.353,12.8,-2.911,412.809,7/3/2012
23,23,0,0,0,0,0,0,0,0,0,0,39.101,22.401,0,51.208,16.724,0,25.718,25.495,0,30.166,17.16,17.391,18.417,0,0,0,38.147,0,0,0,0,0,0,19.4,6,47,-47.121,31.901,11.499,378.049,7/3/2012
0,00,0,0,0,0,0,0,0,0,0,0,39.201,22.501,0,51.134,16.798,0,25.718,25.662,0,30.795,18.48,10.774,11.827,0,0,0,39.157,0,0,0,0,0,0,19.4,6.15,36.107,-22.584,22.701,6.391,347.196,8/3/2012
1,01,0,0,0,0,0,0,0,0,0,0,39.401,22.501,0,49.876,0.666,0,25.718,25.551,0,32.457,21.384,13.153,14.206,0,0,0,38.638,0,0,0,0,0,0,19.4,6,38.405,-12.818,12.9,-2.6,349.874,8/3/2012
2,02,0,0,0,0,0,0,0,0,0,0,39.501,22.501,0,44.696,0,0,25.773,25.662,0,30.323,19.404,7.465,8.176,0,0,0,38.147,0,0,0,0,0,0,19.2,6.2,48.046,5.493,2,-8.002,335.603,8/3/2012
3,03,0,0,0,0,0,0,0,0,0,0,39.501,22.501,0,50.986,16.872,0,25.523,25.662,0,30.817,18.348,9.748,10.678,0,0,0,38.997,0,0,0,0,0,0,19.8,6.2,18.528,-24.903,21.701,5.493,331.87,8/3/2012
4,04,0,0,0,0,0,0,0,0,0,0,39.501,22.501,0,50.912,16.576,0,25.523,25.606,0,31.401,17.952,12.647,13.563,0,0,0,37.997,0,0,0,0,0,0,19.5,6.15,18.642,-27.345,19.801,4.999,341.016,8/3/2012
5,05,0,0,0,0,0,0,0,0,0,0,39.101,22.601,0,50.246,16.132,0,25.523,25.662,0,31.02,15.708,15.737,16.844,0,0,0,38.667,0,0,0,0,0,0,19.2,6.2,41.076,-53.224,31.401,13.495,372.045,8/3/2012
6,06,0,0,0,0,0,0,0,0,0,0,39.501,22.401,0,51.282,16.798,0,25.523,25.69,0,32.816,21.516,12.291,13.659,0,14.069,0,38.927,0,0,0,0,0,0,18,6.15,48.342,-20.631,17.601,3.79,386.205,8/3/2012
7,07,0,0,0,0,0,0,0,0,0,0,39.401,22.501,0,50.986,16.798,0,25.578,25.467,0,33.58,16.764,12.086,12.893,0,16.379,0,38.837,0,0,0,0,0,0,19.2,6.15,48.231,-27.833,18.301,1.886,392.497,8/3/2012
8,08,0,0,0,0,0,10.906,0,0,0,0,39.401,22.601,45.698,50.986,16.724,0,25.578,25.467,0,31.267,16.896,8.983,9.735,0,14.971,0,38.338,0,0,0,0,0,0,19.1,6,48.231,-37.843,27.901,10.694,430.13,8/3/2012
9,09,0,0,0,0,0,10.957,0,0,0,0,39.401,22.501,54.475,50.616,13.912,0,25.996,25.467,0,30.346,18.348,23.913,24.72,0,23.968,0,38.087,0,0,0,0,0,0,18.8,5.8,48.231,-28.932,20.501,5.292,478.677,8/3/2012
10,10,0,0,0,0,0,10.906,28.982,22.575,0,0,38.901,22.601,54.635,51.134,16.502,0,25.745,25.578,0,32.12,17.424,13.891,14.848,0,15.422,0,39,0,0,0,0,0,0,18.8,5.54,48.231,-30.885,23.401,7.892,502.427,8/3/2012
11,11,0,0,0,0,0,11.031,30.101,22.704,0,0,34.601,22.301,54.022,51.282,16.132,0,25.69,25.634,0,31.851,18.084,23.639,24.487,16.065,14.848,0,38.8,0,0,0,0,0,0,18.7,5.52,48.231,-16.724,19.801,5.182,525.464,8/3/2012
12,12,0,0,0,0,0,12.422,29.365,24.493,0,0,35.601,22.301,53.735,51.8,16.428,0,25.578,25.578,0,31.446,15.84,17.747,18.731,15.272,15.696,0,38.7,0,0,0,0,0,0,18.6,5.37,48.231,-8.179,6.4,-5.914,530.627,8/3/2012
13,13,0,0,0,0,0,12.181,28.805,24.396,0,0,35.701,22.501,42.987,51.874,16.28,0,25.634,25.578,0,30.413,18.48,19.469,20.399,0,16.571,0,39.1,0,0,0,0,0,0,18.9,5.21,48.231,-30.274,22.801,7.599,502.584,8/3/2012
14,14,0,0,0,0,0,12.268,28.687,24.267,0,0,38.601,22.501,53.827,51.504,16.206,0,25.634,25.578,0,30.525,17.424,19.975,20.919,0,15.067,0,38.8,0,0,0,0,0,0,19,5.21,48.231,-35.89,21.601,3.882,524.631,8/3/2012
15,15,0,0,0,0,0,11.99,28.275,23.881,0,0,37.801,22.401,53.921,51.208,15.984,0,25.634,25.634,0,33.378,16.5,11.608,12.715,15.422,14.479,0,38.7,0,0,0,0,0,0,19,5.28,48.231,-19.166,13.6,4.889,512.719,8/3/2012
16,16,0,0,0,0,0,11.983,30.307,24.171,0,0,38.301,22.401,53.315,51.282,15.688,0,25.606,25.578,0,35.736,17.16,15.409,16.516,0,16.352,0,38.5,0,0,0,0,0,0,18.8,5.44,48.231,-7.202,17.801,0.696,499.481,8/3/2012
17,17,0,0,0,0,0,12.21,16.845,0,0,0,39.401,22.601,46.723,50.986,16.132,0,25.578,25.606,0,30.211,21.648,15.409,16.256,0,16.161,0,38.6,0,0,0,0,0,0,19,5.67,48.231,-11.597,16.101,1.996,460.768,8/3/2012
18,18,0,0,0,0,0,12.466,0,0,0,0,39.701,22.601,46.536,52.17,16.132,0,25.551,25.745,0,31.918,14.916,19.538,20.577,0,14.301,3.085,38.5,0,0,0,0,0,0,19.1,5.76,48.207,-47.365,27.301,10.291,466.577,8/3/2012
19,19,0,0,0,0,0,12.43,30.337,0,40.107,0,37.501,22.501,53.898,52.022,15.688,0,25.551,25.384,0,31.154,15.312,20.891,21.452,16.352,17.008,2.478,38.7,0,0,0,0,0,0,18.8,5.8,48.207,-33.815,17.501,5.493,562.394,8/3/2012
20,20,0,0,0,0,0,12.378,30.278,0,39.718,0,39.501,22.601,53.237,52.466,15.984,0,25.578,25.384,0,31.761,19.008,12.483,13.563,15.176,15.04,2.821,38.6,0,0,0,0,0,0,18.8,5.74,48.207,2.197,8.4,-6.116,533.843,8/3/2012
21,21,0,0,0,0,0,12.671,0,0,40.413,0,39.301,22.601,49.284,52.392,16.502,0,25.272,25.384,0,30.952,14.916,16.379,17.419,0,15.313,2.821,38.5,0,0,0,0,0,0,18.5,5.74,48.207,0,12.1,-5.109,485.576,8/3/2012
22,22,0,0,0,0,0,12.525,0,0,40.33,0,37.401,22.501,0,50.912,16.354,0,25.272,25.384,0,28.818,15.84,11.58,12.455,0,0,2.461,38.4,0,0,0,0,0,0,19.3,6,48.207,-20.386,16.101,1.19,416.835,8/3/2012
23,23,0,0,0,0,0,0,0,0,0,0,39.401,22.701,0,52.096,16.798,0,25.411,25.384,0,31.087,15.18,20.782,21.329,0,0,2.259,38.4,0,0,0,0,0,0,19.3,6.1,48.207,-14.039,16.301,1.392,380.751,8/3/2012
0,00,0,0,0,0,0,0,0,0,0,0,39.301,22.701,0,51.43,16.65,0,25.411,25.384,0,29.515,13.464,15.354,16.653,0,0,2.804,38.6,0,0,0,0,0,0,19.2,6.1,41.011,-35.401,26.401,6.885,365.663,9/3/2012
1,01,0,0,0,0,0,0,0,0,0,0,35.301,22.401,0,50.394,16.502,0,25.411,25.384,0,30.57,16.5,16.352,17.391,0,14.26,2.101,38.9,0,0,0,0,0,0,18.8,6.15,0,-37.843,24.901,9.687,339.672,9/3/2012
2,02,0,0,0,0,0,0,0,0,0,0,37.301,22.601,0,44.326,14.356,0,25.244,25.384,0,32.277,15.972,12.537,13.631,0,15.696,2.663,38.8,0,0,0,0,0,0,20.4,6.2,0,-23.804,20.401,6.299,324.492,9/3/2012
3,03,0,0,0,0,0,0,0,0,0,0,37.301,22.601,0,48.1,0,0,25.523,25.077,0,31.716,12.54,20.358,21.26,0,15.997,2.672,38.6,0,0,0,0,0,0,19.7,6.3,0,-34.059,23.401,5.585,332.818,9/3/2012
4,04,0,0,0,0,0,0,0,0,0,0,37.401,22.601,0,44.4,14.208,0,25.411,25.189,0,31.087,14.652,20.385,21.042,0,15.545,2.496,38.7,0,0,0,0,0,0,19.5,6.3,0,-32.35,21.001,6.482,343.784,9/3/2012
5,05,0,0,0,0,0,0,0,0,0,0,39.301,22.501,0,44.474,14.134,0,24.66,25.189,0,30.997,17.556,13.795,14.862,0,15.45,2.478,38.8,0,0,0,0,0,0,19,6.38,40.734,-19.776,17.401,2.985,369.701,9/3/2012
6,06,0,0,0,0,0,0,0,0,0,0,39.201,22.601,0,51.06,16.502,0,24.994,25.189,0,32.098,16.368,15.504,16.803,0,15.204,2.672,38.9,0,0,0,0,0,0,18.8,6.38,40.858,-11.841,15.7,0.385,378.89,9/3/2012
7,07,0,0,0,0,0,0,0,0,0,0,37.201,22.601,0,51.578,16.872,0,25.634,25.662,0,32.592,15.444,15.833,16.926,0,15.518,2.47,38.8,0,0,0,0,0,0,19,6.3,47.91,-26.856,19.601,8.295,389.301,9/3/2012
8,08,0,0,0,0,0,12.43,0,0,0,0,37.301,22.501,27.436,51.134,16.872,0,25.523,25.912,0,31.806,12.276,21.643,22.313,0,14.725,2.206,38.6,0,0,0,0,0,0,19,6.15,47.91,-21.729,23.601,3.589,430.277,9/3/2012
9,09,0,0,0,0,0,12.393,0,22.044,0,0,37.301,22.401,47.745,51.134,16.798,0,25.439,25.411,0,34.097,9.504,24.063,24.802,0,18.799,2.488,38.9,0,0,0,0,0,0,19.1,5.91,47.91,-35.401,22.701,6.793,492.146,9/3/2012
10,10,0,0,0,0,0,12.539,29.041,22.737,0,0,36.101,22.501,47.854,51.356,17.02,0,25.328,25.356,0,32.277,8.976,14.889,16.024,15.819,15.956,2.452,38.6,0,0,0,0,0,0,19.2,5.6,47.91,-7.813,10.9,-.806,505.255,9/3/2012
