,HORA,PCG1,PCG2,PCG3,PCG4,PCG5,PCG6,PCG7,PCG8,PCG9,PHC2,AMY1,AMY2,CEN,EEC,EEC20,PCHN,PNI1,PNI2,GSR,MTR,NSL,PCA1,PCA2,PCF1,PCF2,PEN1 y 2,PEN3,PLB1,PLB2,PMG3,PMG4,PMG5,PMT1,PMT2,PMT3,TPC,LNI-L9040,AMY-L9030,TCPI-L9150,Demanda,Date
20,20,0,0,0,0,0,10.972,32.075,12.005,41.36,0,39.201,22.701,51.968,51.43,16.206,0,25.69,25.829,0,32.682,17.028,16.708,20.973,17.432,0,2.839,38.437,0,0,0,0,0,0,18.8,5.99,47.3,-5.127,15.7,0.494,536.559,28/2/2012
21,21,0,0,0,0,0,11.023,13.958,0,41.415,0,37.901,22.701,51.441,51.208,16.354,0,25.69,25.829,0,32.839,13.86,7.246,7.916,17.596,0,2.777,38.367,0,0,0,0,0,0,19,6.15,47.3,-6.47,10.6,-1.502,487.943,28/2/2012
22,22,0,0,0,0,0,11.053,0,0,41.332,0,32.301,21.701,0,50.912,16.428,0,25.69,25.467,0,32.232,12.936,9.119,8.723,17.227,0,2.707,38.498,0,0,0,0,0,0,19,6.23,47.3,0,10.2,0.696,407.96,28/2/2012
23,23,0,0,0,0,0,10.884,0,0,0,0,19.601,11.8,0,47.5,15.512,0,25.244,25.467,0,31.873,13.2,22.887,23.68,23.653,0,2.795,39.127,0,0,0,0,0,0,19,6.29,37.7,-23.682,15,10.785,374.11,28/2/2012
0,00,0,0,0,0,0,5.684,0,0,0,0,29.401,18.801,0,51.208,16.502,0,25.551,25.467,0,31.716,20.592,7.957,8.436,0,0,0.94,38.727,0,0,0,0,0,0,19,6.32,48.415,-8.179,11.1,1.099,350.697,29/2/2012
1,01,0,0,0,0,0,0,0,0,0,0,37.701,22.601,0,50.838,16.28,0,25.551,25.467,0,31.828,20.46,20.112,20.508,0,0,2.549,37.948,0,0,0,0,0,0,19.1,6.24,0,-28.809,21.001,5.896,339.095,29/2/2012
2,02,0,0,0,0,0,0,0,0,0,0,38.301,22.601,0,51.06,16.502,0,25.912,25.439,0,33.49,16.236,9.926,9.01,17.788,0,2.707,38.727,0,0,0,0,0,0,19,6.34,0,-19.532,17.801,2.49,332.28,29/2/2012
3,03,0,0,0,0,0,0,0,0,0,0,23.301,19.001,0,50.912,16.354,0,25.912,25.439,0,32.367,17.556,17.514,22.573,15.067,0,2.672,38.107,0,0,0,0,0,0,19,6.4,0,-26.368,19.801,10.694,328.048,29/2/2012
4,04,0,0,0,0,0,0,0,0,0,0,34.701,20.301,0,49.802,16.132,0,25.912,25.439,0,29.807,19.272,17.473,15.805,16.461,0,2.522,38.718,0,0,0,0,0,0,19.2,6.3,0,-24.537,22.201,7.782,332.399,29/2/2012
5,05,0,0,0,0,0,0,0,0,0,0,34.701,22.201,0,51.06,16.502,0,25.912,25.439,0,30.907,14.784,8.627,9.981,14.096,0,0.94,38.707,0,0,0,0,0,0,19,6.45,47.678,-22.95,17.601,5.896,366.438,29/2/2012
6,06,0,0,0,0,0,0,0,0,0,0,36.901,22.601,0,49.728,16.28,0,25.912,25.439,0,31.806,15.444,13.385,13.303,13.85,0,2.505,39.227,0,0,0,0,0,0,19,6.3,48.081,-51.149,31.001,14.191,385.719,29/2/2012
7,07,0,0,0,0,0,0,0,0,0,0,38.901,22.501,0,51.726,16.65,0,25.912,25.439,0,30.503,18.876,14.069,14.848,15.163,0,2.628,38.997,0,0,0,0,0,0,19.2,6.38,48.081,-3.906,7.4,-6.116,392.496,29/2/2012
8,08,0,0,0,0,0,0,0,0,0,0,36.801,20.501,6.528,51.652,16.132,0,25.523,25.217,0,31.379,19.668,15.026,17.487,14.985,0,3.024,38.187,0,0,0,0,0,0,19.1,6.15,48.11,-3.784,11.3,-1.813,389.767,29/2/2012
9,09,0,0,0,0,0,10.935,32.399,0,0,0,37.101,20.501,44.03,51.8,16.28,0,25.523,25.244,0,32.816,16.5,8.203,7.137,15.477,0,2.874,37.977,0,0,0,0,0,0,19,5.84,48.346,-20.142,18.201,8.295,451.629,29/2/2012
10,10,0,0,0,0,0,10.987,32.31,0,23.101,0,34.401,21.101,45.67,51.874,16.428,0,25.662,25.272,0,32.03,18.48,13.686,18.622,16.448,0,1.494,38.378,0,0,0,0,0,0,19.1,5.7,48.039,2.441,16.601,7.086,472.655,29/2/2012
11,11,0,0,0,0,0,10.144,32.517,0,39.801,0,29.901,19.401,44.745,51.134,16.724,0,25.523,25.356,0,34.546,18.084,18.061,21.137,15.504,0,2.892,38.837,0,0,0,0,0,0,19.1,5.52,48.15,-15.259,16.201,7.288,508.847,29/2/2012
12,12,0,0,0,0,0,10.716,31.574,0,41.332,0,26.801,19.501,44.78,50.764,16.576,0,25.523,25.356,0,31.109,12.672,14.752,10.678,17.364,17.2,2.98,38.947,0,0,0,0,0,0,18.9,5.44,48.267,-30.885,25.401,16.993,499.723,29/2/2012
13,13,0,0,0,0,0,10.459,31.81,0,41.137,0,25.101,18.201,36.097,50.764,16.65,0,25.523,25.356,0,32.524,14.388,16.926,20.823,17.747,0,2.848,37.988,0,0,0,0,0,0,19.9,5.36,48.139,-30.885,19.501,13.184,495.941,29/2/2012
14,14,0,0,0,0,0,11.272,31.014,0,38.855,0,34.601,22.401,51.392,50.838,16.65,0,25.523,25.356,0,31.042,14.256,21.493,21.93,17.637,0,2.795,38.557,0,0,0,0,0,0,19.6,5.4,38.82,-18.555,28.701,13.697,495.589,29/2/2012
15,15,0,0,0,0,0,12.137,30.985,0,39.272,0,38.001,22.601,51.24,51.726,16.354,0,25.523,25.745,0,30.885,18.348,10.979,11.102,16.325,0,2.839,38.957,0,0,0,0,0,0,20.2,5.29,48.447,-13.428,16.501,7.288,506.595,29/2/2012
16,16,0,0,0,0,0,11.939,30.779,0,40.246,0,26.301,20.201,54.626,50.912,16.428,0,25.523,25.773,0,32.861,16.368,12.606,11.539,16.147,0,2.857,37.417,0,0,0,0,0,0,20,5.65,48.447,-2.197,14.2,2.783,491.834,29/2/2012
17,17,0,0,0,0,0,12.466,0,0,40.302,0,30.701,21.301,40.239,50.616,16.428,0,25.745,25.829,0,34.254,15.444,9.325,9.106,15.956,0,2.98,39.108,0,0,0,0,0,0,19.8,5.7,48.332,-24.171,21.101,7.599,459.103,29/2/2012
18,18,0,0,0,0,0,12.415,0,0,41.61,0,38.501,22.501,40.196,50.838,16.354,0,25.773,25.439,0,33.064,17.952,10.117,11.225,0,0,2.813,38.477,0,0,0,0,0,0,19.4,5.76,48.432,-33.692,20.501,6.189,467.869,29/2/2012
19,19,0,0,0,0,0,12.517,32.016,24.138,41.304,0,39.301,22.601,54.85,50.764,16.576,0,25.773,25.439,0,31.761,18.48,10.063,14.575,14.192,14.192,1.898,38.797,0,0,0,0,0,0,19,5.95,48.296,-14.405,18.101,4.486,554.301,29/2/2012
20,20,0,0,0,0,0,12.43,31.78,15.759,40.914,0,39.601,22.601,54.663,50.69,16.28,0,25.773,25.439,0,31.963,19.14,11.936,13.235,14.739,0,2.725,39.097,0,0,0,0,0,0,19.6,6.1,48.296,-12.696,16.701,1.392,537.334,29/2/2012
21,21,0,0,0,0,0,12.452,0,0,41.527,0,39.201,22.601,54.682,51.208,16.206,0,25.773,24.994,0,32.906,16.236,10.746,10.022,14.629,0,2.874,38.747,0,0,0,0,0,0,19.5,6.15,48.296,-27.345,9.8,-1.209,507.504,29/2/2012
22,22,0,0,0,0,0,12.649,0,0,41.749,0,39.601,22.501,0,50.098,16.28,0,25.773,24.994,0,32.906,13.464,6.973,7.479,13.946,0,2.909,38.127,0,0,0,0,0,0,19.3,6.15,48.296,-22.462,19.801,-2.509,428.365,29/2/2012
23,23,0,0,0,0,0,6.533,0,0,0,0,39.501,22.501,0,50.764,16.206,0,25.773,25.05,0,32.39,15.048,8.381,10.569,16.311,0,2.619,38.777,0,0,0,0,0,0,19,6.23,48.296,-14.161,16.901,3.186,378.023,29/2/2012
