,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PRECIOS DE ENERGIA EN EL MERCADO DE OCASION ( US$/MWh ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LIQUIDACION OFICIAL JUNIO 2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1-Jun,2-Jun,3-Jun,4-Jun,5-Jun,6-Jun,7-Jun,8-Jun,9-Jun,10-Jun,11-Jun,12-Jun,13-Jun,14-Jun,15-Jun,16-Jun,17-Jun,18-Jun,19-Jun,20-Jun,21-Jun,22-Jun,23-Jun,24-Jun,25-Jun,26-Jun,27-Jun,28-Jun,29-Jun,30-Jun,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Horas,1-Jun,2-Jun,3-Jun,4-Jun,5-Jun,6-Jun,7-Jun,8-Jun,9-Jun,10-Jun,11-Jun,12-Jun,13-Jun,14-Jun,15-Jun,16-Jun,17-Jun,18-Jun,19-Jun,20-Jun,21-Jun,22-Jun,23-Jun,24-Jun,25-Jun,26-Jun,27-Jun,28-Jun,29-Jun,30-Jun,,Horas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:00,100.37,100.37,100.63,100.37,103.40,106.90,106.90,105.53,107.87,107.87,107.87,107.87,107.87,107.87,103.04,103.04,103.04,103.04,102.84,103.04,103.04,105.11,104.07,104.07,104.07,104.07,104.07,104.07,98.60,97.69,,1:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:00,100.65,100.37,100.37,100.37,100.37,106.90,106.90,105.53,107.87,107.87,107.87,107.87,107.87,107.87,103.04,103.04,103.04,103.04,103.04,103.04,103.04,105.11,104.07,104.07,104.07,104.07,104.07,104.07,96.86,98.72,,2:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:00,100.37,100.37,100.57,100.37,100.37,106.90,106.90,105.53,107.18,107.87,107.87,107.87,107.87,107.97,103.04,103.04,103.04,103.04,103.04,103.04,103.04,104.85,104.07,104.07,104.07,104.07,104.95,104.07,96.86,99.83,,3:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:00,100.37,100.37,100.37,100.37,100.37,106.90,106.90,106.43,105.53,107.87,107.87,107.87,107.87,107.87,103.04,103.04,103.04,103.04,102.84,103.04,103.04,104.07,104.07,104.07,104.07,104.07,104.07,104.07,96.86,99.72,,4:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:00,100.79,100.37,100.37,102.77,100.37,106.90,106.90,107.87,105.53,107.87,107.87,107.87,108.09,107.87,103.04,103.04,103.04,103.04,103.04,103.04,103.04,104.07,104.07,104.07,104.07,104.07,104.73,104.07,96.86,99.39,,5:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:00,100.37,103.32,100.37,105.09,106.90,101.92,106.90,107.28,108.73,108.35,107.87,107.87,107.87,107.87,103.04,103.04,103.04,103.04,103.04,103.04,103.04,103.54,104.07,104.07,104.07,104.77,104.98,104.07,99.96,99.83,,6:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:00,100.37,103.00,100.37,106.51,106.90,102.73,106.90,107.36,108.59,108.48,108.41,107.87,107.87,107.98,103.04,103.04,103.04,103.04,103.04,103.04,103.04,104.07,104.07,104.07,104.01,104.07,104.07,104.07,97.63,99.83,,7:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:00,104.00,105.89,101.86,105.58,100.37,106.90,106.90,107.84,107.81,108.95,108.23,107.87,108.05,107.87,103.04,103.04,103.04,103.04,103.04,103.04,103.04,104.53,104.50,104.60,104.17,104.55,106.29,104.07,98.46,99.83,,8:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:00,107.43,108.01,107.53,107.95,108.77,107.26,106.90,109.60,109.43,109.89,110.34,108.45,107.87,108.03,104.75,104.98,104.33,103.04,104.06,103.04,103.04,105.11,105.11,105.11,105.11,105.17,105.11,104.07,101.29,99.83,,9:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:00,108.21,106.90,108.63,106.90,106.95,107.42,106.90,108.36,108.38,108.36,108.38,108.74,107.87,107.87,103.38,103.04,103.04,103.04,103.04,103.04,103.04,105.11,105.11,105.11,105.11,105.11,105.11,104.07,101.01,101.68,,10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:00,106.90,106.90,108.04,106.90,106.90,106.90,106.90,108.34,108.38,108.37,108.38,107.93,107.87,107.87,103.04,103.04,103.04,103.04,103.04,103.04,103.04,105.11,105.11,105.11,105.11,105.11,105.11,104.44,102.02,100.34,,11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
