,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PRECIOS DE ENERGIA EN EL MERCADO DE OCASION ( US$/MWh ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,LIQUIDACION OFICIAL MARZO 2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,#REF!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1-Mar,2-Mar,3-Mar,4-Mar,5-Mar,6-Mar,7-Mar,8-Mar,9-Mar,10-Mar,11-Mar,12-Mar,13-Mar,14-Mar,15-Mar,16-Mar,17-Mar,18-Mar,19-Mar,20-Mar,21-Mar,22-Mar,23-Mar,24-Mar,25-Mar,26-Mar,27-Mar,28-Mar,29-Mar,30-Mar,31-Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HRS,1-Mar,2-Mar,3-Mar,4-Mar,5-Mar,6-Mar,7-Mar,8-Mar,9-Mar,10-Mar,11-Mar,12-Mar,13-Mar,14-Mar,15-Mar,16-Mar,17-Mar,18-Mar,19-Mar,20-Mar,21-Mar,22-Mar,23-Mar,24-Mar,25-Mar,26-Mar,27-Mar,28-Mar,29-Mar,30-Mar,31-Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1:00,142.64,144.58,142.90,143.04,149.04,149.20,153.25,153.30,147.55,143.33,146.34,147.92,147.35,148.97,132.55,141.94,148.00,151.80,146.55,140.94,147.87,140.72,142.08,147.42,149.70,145.71,143.01,145.71,145.71,147.60,140.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2:00,142.52,144.22,134.21,143.23,148.72,149.81,153.19,153.29,143.43,143.33,141.82,147.93,147.28,149.30,142.63,142.02,147.76,151.82,146.99,140.84,140.69,140.75,142.08,143.44,151.74,145.71,142.95,145.71,145.71,145.71,140.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3:00,142.52,144.04,134.21,143.06,148.78,149.91,153.25,153.31,144.26,143.33,143.30,147.92,147.47,142.40,132.55,142.93,147.65,146.32,140.99,142.08,140.71,140.93,142.08,141.54,151.74,145.71,145.71,153.86,144.41,145.71,139.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4:00,142.52,144.00,134.21,143.07,148.40,153.73,153.94,153.93,143.70,143.33,142.93,152.67,147.26,141.81,132.55,132.55,146.38,146.17,140.95,141.81,141.57,140.71,143.93,141.93,151.74,141.82,145.71,149.01,142.68,145.71,140.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5:00,142.52,143.69,134.21,143.05,148.45,154.56,153.94,154.12,143.04,143.33,147.45,152.70,147.25,149.25,132.86,132.55,152.53,146.22,146.70,142.80,147.19,140.68,132.65,142.42,153.96,145.43,145.71,145.71,142.39,146.35,139.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:00,148.34,136.93,142.46,149.61,153.92,154.57,154.57,148.66,147.23,141.93,152.88,153.21,153.35,148.00,141.28,132.55,152.12,152.85,146.26,147.58,146.89,140.69,146.88,146.11,151.74,145.71,145.71,145.71,145.71,146.67,138.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:00,147.04,132.17,144.72,151.42,153.95,154.57,154.57,154.43,146.14,146.34,152.74,153.35,152.61,147.35,134.44,132.55,152.22,151.79,147.00,147.92,146.94,147.12,142.57,146.51,151.74,147.44,145.71,146.58,145.71,146.01,143.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:00,147.04,132.17,154.56,153.98,154.02,156.45,154.57,154.18,146.65,147.36,153.29,153.35,153.15,147.56,141.86,147.51,152.22,152.22,151.85,152.78,150.83,147.50,143.26,145.70,151.94,147.31,146.54,146.04,145.71,145.71,144.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:00,146.78,132.17,154.57,154.57,154.57,160.42,154.57,154.56,149.12,153.29,153.34,154.46,153.35,152.85,151.48,147.28,153.37,152.54,152.77,152.36,151.81,147.08,145.96,151.99,157.09,145.71,150.06,153.24,146.46,146.10,150.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:00,149.84,142.52,154.57,156.01,157.38,162.92,156.24,154.56,149.08,153.35,155.31,154.50,154.93,153.35,153.29,147.42,158.13,152.94,152.94,152.94,152.22,156.02,152.94,152.32,156.38,151.74,151.80,151.74,149.80,145.84,150.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
