,5:00,149.09,148.13,150.57,149.10,149.09,149.09,149.09,150.39,152.45,152.87,160.84,155.07,151.14,150.66,149.11,149.11,149.11,149.15,150.31,149.75,151.25,146.58,149.44,149.06,146.09,150.52,149.71,145.89,146.52,146.08,,5:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6:00,154.44,166.59,152.59,153.03,154.70,149.09,149.09,150.39,151.17,151.03,153.18,151.09,152.43,150.63,149.11,149.49,149.11,149.15,151.78,149.93,151.26,146.58,157.99,148.35,146.10,146.12,151.16,151.47,146.49,147.51,,6:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7:00,149.15,149.09,157.62,150.88,149.12,150.39,152.33,150.39,154.43,152.90,159.49,152.72,153.82,150.65,149.11,143.51,149.11,149.18,151.98,155.54,151.17,148.45,154.62,152.72,154.51,149.41,156.42,146.10,146.46,149.88,,7:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8:00,152.74,178.58,162.66,156.79,152.72,149.09,149.19,152.65,165.65,164.76,163.92,158.09,162.49,150.67,149.20,145.09,150.79,152.77,161.13,159.75,151.26,154.07,161.07,159.40,151.61,154.55,155.92,149.55,153.55,151.42,,8:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9:00,178.58,152.71,168.78,159.38,168.33,168.33,149.20,162.12,164.10,164.95,165.51,163.14,163.69,150.63,153.28,144.79,153.07,162.12,164.75,160.01,151.30,160.80,157.88,159.20,158.58,160.11,156.36,150.41,161.82,160.62,,9:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10:00,178.58,159.68,168.33,168.88,168.72,154.82,149.22,161.56,164.95,164.95,164.95,159.42,162.23,152.65,149.11,159.21,161.44,162.08,159.77,161.39,151.31,159.20,156.55,156.76,159.05,156.72,156.41,148.67,157.03,159.00,,10:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11:00,161.55,160.43,168.33,168.59,168.63,168.60,166.42,165.91,164.95,164.95,161.62,159.68,162.53,150.62,159.03,159.21,162.00,160.63,159.84,163.47,151.31,156.60,156.97,156.52,156.46,156.55,158.38,148.46,159.07,157.51,,11:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12:00,178.58,160.25,168.33,168.56,168.33,160.11,152.45,165.60,164.95,164.95,164.95,161.94,161.91,150.63,149.11,160.19,164.41,161.57,159.87,159.21,152.73,156.59,157.58,156.56,156.46,156.61,156.07,154.60,158.01,157.39,,12:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13:00,159.92,169.13,168.48,168.69,168.33,159.60,154.47,164.95,164.95,164.95,164.95,160.20,160.20,150.64,159.65,159.21,159.48,160.36,163.45,159.21,152.29,156.60,157.10,156.57,156.48,158.39,156.35,154.60,156.72,157.67,,13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14:00,176.48,168.68,168.49,168.22,168.33,159.34,159.14,164.95,164.95,164.95,164.76,164.95,160.20,150.60,149.98,159.55,162.33,162.44,161.57,159.21,149.81,157.17,157.04,156.59,156.49,157.38,156.09,154.60,156.60,157.68,,14:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15:00,178.58,168.33,168.33,169.64,168.33,158.68,153.37,164.95,164.95,164.95,164.95,166.15,160.87,150.61,153.40,149.73,163.06,165.09,161.57,159.21,149.82,156.57,157.03,156.59,156.62,156.57,156.88,154.60,156.58,156.74,,15:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16:00,178.58,169.04,168.33,168.33,162.20,153.02,148.62,164.95,164.95,164.95,164.95,164.95,154.35,151.99,150.97,151.86,163.12,160.46,161.57,164.67,149.82,156.54,157.03,156.60,156.97,159.94,156.63,154.60,156.57,156.62,,16:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17:00,178.58,168.72,168.33,168.33,163.93,151.81,168.44,166.96,166.37,161.27,165.12,165.67,154.06,160.20,152.95,149.11,162.50,160.36,161.57,159.21,149.81,158.17,157.03,156.59,158.20,154.60,157.53,154.60,156.79,159.47,,17:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18:00,158.80,165.51,168.53,168.33,168.85,153.15,168.78,162.80,166.94,161.16,161.47,160.20,162.25,164.95,158.21,159.44,163.15,159.77,160.38,166.99,161.02,161.02,160.39,156.58,158.96,158.56,157.46,155.16,157.36,157.28,,18:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,19:00,160.39,168.67,168.33,168.33,168.77,170.08,168.33,164.95,164.95,161.13,160.45,166.29,165.76,166.24,163.94,162.25,164.21,162.28,161.40,161.57,163.10,156.93,156.83,156.65,156.55,156.69,156.46,159.75,156.53,156.36,,19:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,20:00,178.58,168.60,168.33,168.33,168.68,168.74,168.36,164.95,164.95,164.24,162.12,164.95,164.95,165.05,164.28,163.60,161.45,163.30,161.57,161.57,161.57,157.88,156.50,156.66,156.53,156.70,156.55,159.06,156.62,160.61,,20:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,21:00,178.58,169.34,168.33,168.33,161.12,169.42,161.20,166.04,164.95,162.19,162.10,164.35,164.95,161.54,151.21,159.21,163.53,161.19,161.57,164.25,163.33,156.71,161.07,156.64,158.63,158.05,156.59,156.96,156.68,161.97,,21:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22:00,153.61,168.33,168.42,168.33,162.68,163.53,158.80,163.00,164.95,155.22,160.30,164.00,161.31,160.43,151.05,150.71,154.43,161.95,163.21,163.76,162.49,160.43,154.60,159.29,158.78,159.38,159.02,156.54,165.35,163.01,,22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,23:00,151.26,158.44,152.19,168.33,151.26,159.54,150.20,159.05,159.54,161.42,160.20,160.20,162.00,161.33,157.24,153.09,161.76,152.46,162.08,160.82,151.96,156.23,153.94,154.28,147.44,149.10,155.62,151.19,147.81,145.83,,23:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,24:00,151.68,155.96,149.09,167.37,149.09,160.01,149.88,159.69,153.27,160.20,150.53,160.20,162.17,160.20,153.23,149.11,159.21,149.45,159.82,159.48,151.26,153.37,151.70,150.17,148.63,145.93,154.72,146.07,146.08,147.39,,24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PRECIO DE POTENCIA DE OCASION ( US$ / MW ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1-Sep,2-Sep,3-Sep,4-Sep,5-Sep,6-Sep,7-Sep,8-Sep,9-Sep,10-Sep,11-Sep,12-Sep,13-Sep,14-Sep,15-Sep,16-Sep,17-Sep,18-Sep,19-Sep,20-Sep,21-Sep,22-Sep,23-Sep,24-Sep,25-Sep,26-Sep,27-Sep,28-Sep,29-Sep,30-Sep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PRECIO,214.50,214.50,0.50,0.50,0.50,0.50,214.50,0.50,0.50,0.50,0.50,0.50,214.50,0.50,0.50,0.50,0.50,0.50,190.00,214.50,0.50,0.50,0.50,214.50,0.50,0.50,190.00,0.50,0.50,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PRECIOS MAXIMOS MINIMOS ENERGIA Y POTENCIA DE OCASION ( US$ ),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PRECIO,MAX,MIN,PROM,PROM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ENERGIA,178.58,143.51,141.75,157.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,POTENCIA,214.50,0.50,164.96,55.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
